Image	OCR
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000326.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Livt', '0.21 5']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000503.jpg	['Donuld', 'Cros Donabliego', 'IF YOU GO AFTER ME; iM COMINg AfTER Youi', '10 Sk Rulqutna', '40k Laroa', 'Aj04, 7078 #iopm', 'KH', 'MSNBC', 'Live', '0:335', 'Waumuo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000605.jpg	"['wondertrust', '""ordon""ouOULINL cohcIn', 'Find OUt if your compamy', 'qualifies for the ERC program']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000442.jpg	['farxiga', 'Ask your doctor for FARXIGA', 'for chronic kidney disease', 'onc? daly proncription @ll']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000167.jpg	"['BCoutMe', 'Tomid', 'molaria', 'OCBSNEWS', 'Alcrt', 'attor', 'KecaHoracaono', 'how t0', 'protcct', 'Mverrnconlirmed in Fiorlds', 'in Florido.', 'Enta', 'c', 'mosqpultortltcr', 'Foxg', 'Florida malaria cascs contracted,', 'transmitted in Sarasota, which hasn""t', 'happened since 1950s: Health officials', 'MSNBC', 'LIVE', 'O.105', 'caeor', 'Aucd', 'nuttnan e', 'contirmod', 'youreclt']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000223.jpg	['Loduent', 'IYU Caa ', 'Wea utde', 'Iard rnlel lcntuduneete', '7a', 'MSNBC', 'Live', '0H146', 'DL/']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000150.jpg	"[""RON DESANTIS' MAIN PRESIDENTIAL CAMPAIGN PitCh"", 'MSNBC', 'IS THAT HELL MAKE AMERICA MORE LIKE FLORIDA', 'JRACHILMLDow _']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000349.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Livu', '7225']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000173.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMuLDor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000426.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000184.jpg	['QAILYBEAST', 'Trumps New Favorite COVID Doctor Believesin Alien DNA', 'Demon Sperm; and Hydroxychloroquine', 'Haub', 'Eeanani', 'the physical effects of having sex with witches and', 'demons in your dreams:', 'MSNBC', 'JeCll ddo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000281.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMuALDow_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000388.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'WiLcHLLMuldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000723.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000373.jpg	"['OH SEC . OF STATE ADMITTED ISSUE 1 BALLOT MEASURE', 'MSNBC', 'IS ""100% ABOUT STOPPING POSSIBLE ABORTION AMENDMENT', 'LIVE', '0.246']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000020.jpg	"['JR1S sttno""6', '[RAllL', 'IeLcincAtiedi', '34 WEDJ', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'UeaB']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000097.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'LivE', 'O 001']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000620.jpg	['965k0it', 'Todays Hits & Yesterdays Favorites', 'KOlTcom/listen']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000537.jpg	"['BREAKING NEWS', 'DOJ: PROTECTIVE ORDER NECESSARY TO ""SAFEGUARD WITNESS', 'MSNBC', 'PRIVACY ANd THE INTEGRITY OF THESE PROCEEDINGS', 'IRACHELMDDOW']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000776.jpg	['Hich ProtEin', '20g', 'PROTEIN', '(BOOST']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000778.jpg	['NOw AVAILABLE In', 'JAl', 'umA', 'CINNABON', 'MAH 202', 'DaKIRT', 'INsPIRLD', 'LEARN More At', 'CNAON', 'BOOST.COM/TV', 'n', 'eote', '4cmccnsvuC', 'BOOST', '1boosi']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000891.jpg	['SWEEU', '(988425])', 'BOURBONN', 'BBO', 'WINGs']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000678.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'JRAcHLLMUDDON']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000856.jpg	['Gain', 'Qiquasi Dolicd', 'CcDoMe', 'Aneunhaileeboneed', 'uao)', 'Wealut', 'portlani', 'Hioa', 'Luheane (he uLer Fuy', 'eHh', 'ntoon']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000713.jpg	['ring', 'com']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000452.jpg	['BUFFALO', 'WING58', 'Co', 'FRIED', 'CHICKEN', 'gol']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000110.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Live', '6.006']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000069.jpg	['ShoT Jhow Tvi Jamuary ?0, 7027', 'PREVIOUS', 'Eb skbfinG', 'FOR JR-15 RIFLE DESIGNED FOR KIDS', 'MSNBC', 'FEATURED', 'AND CROSSBONES WITH A PACIFIER', 'LIVL', '7.045']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000768.jpg	['Care for', 'care']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000118.jpg	['JL NEWS', 'Trump Signs Bill Revoking Obama-Era Gun ', 'Checks for People With Mental Illnesses', 'Amui', 'F', 'MSNBC', 'JAchllaado']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000784.jpg	['67', 'MSNBC', 'IRACHLLMuldor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000739.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000848.jpg	['IUI5']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000650.jpg	['Coordinated', 'Etiont', 'MSNBC', 'Ueaen']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000809.jpg	['67', 'MSNBC', 'JRACHILMuaLDow=']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000506.jpg	['MSNBC']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000524.jpg	"['Jent', 'defendant', 'proposed an order designed to allow', 'him to try this case in the media rather than in the', 'courtroom:', 'BREAKING NEWS', 'DOJ: TRUMP ATTEMPTING TO ""TRY THIS CASE IN THE MEDIA""', 'MSNBC', 'RACHELMDDOW =', 'Jadue', '4eattt [a', 'ctoeedaded', 'Ltn', 'The']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000304.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'IRACHILMuaL Dor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000074.jpg	['the JR-15 a Rcal Riflc Designed for Children?', 'True', 'MSNBC', 'Liv', '6.046', 'Snopes']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000141.jpg	"['PRE STD E;', '2024', '1EREABK', 'Ti', 'DINN', '24', ""RON DESANTIS' MAIN PRESIDENTIAL CAMPAIGN Pitch"", 'MSNBC', 'IS THAT HELL MAKE AMERICA MORE LIKE FLORIDA', 'JEACMlddo']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000266.jpg	['NHS', 'Ohio abortion access amendment will', 'appear on November ballot, state says', 'Aa', 'Otuony', 'L', 'Ont', 'No', 'One', 'No', 'SIR', 'SAy', 'MSNBC', 'UeaB', '{PeRsOm ', 'Hjel', 'UNDEMOE', 'Unpopulal', 'UmFaIR', 'ECESSAR']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000294.jpg	['OBJECTS IM MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHLMulDor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000207.jpg	"['Source NM', ""'NEWS"", 'probing', 'TYIHNN{ fake electors be charged with', 'Arizona""  attotocy gcho backed Trump in', ""alternate clcotors'"", 'clcotion', 'Gcorgia fakc clcctors may facc chargcs', 'in clcction', ""'probe"", 'MSNBC', 'Ieab', 'Wiii', 'gencrall', '2020']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000648.jpg	['Coordinated', 'Eiiont', 'MSNBC', 'Livi', '78425']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000565.jpg	['eeem', 'Muttuail:', 'Iean']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000623.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000663.jpg	['AMy GARDNER', 'chc Uukxahinaton Vost', 'MSNBC', 'NATIONAL POLITIcAL REPORTER', 'JRACHLMualdow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000267.jpg	['Ni mS', 'Ohio abortion access amendment will', 'appear on November ballot, state says', 'Aa', 'Ofuony', 'Jbeb20z', 'Onc', 'Ho', 'One', 'No', 'SIR', 'SaY ', 'MSNBC', 'WeAcmlddo', '{PeRsOm ', 'HjeI', 'UNDEMOE', 'Unpopulal', 'UmFair', 'ECESSAR']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000642.jpg	['Coordinated', 'Ciioct', 'MSNBC', 'Livi', '0.425']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000626.jpg	['ZERO', 'SUGAR']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000009.jpg	['MSNBC', 'LiVd', 'Woom']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000779.jpg	['67']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000550.jpg	"['uxunranon', '(otdoralo j; Tum UpontcontiuriJtion 0itngoo *inmonldino]#ouontiot eto45c(vttotortnru', 'Dotenoante(14iRetDonie 4ntn Int @ovaramtnce(is ReplIe ( quiaicreuuie > harnngOn Int rjme"" (epcue', 'ptopotant', 'courmeae', 'oconuing', 'Unted', 'Ouon', 'Inerpan dahallmoatand conletsndifl', 'Tolntnotic', 'Io d4tehAnd [Intth On', 'Deiote Avouili1', '1028mren Doin Dailia', 'Jelelatt0r', 'aanno', 'Geonad DlJydoe', 'Nnya', 'naa', '04.91noi]', 'ott', 'BREAKING NEWS', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'LIVE', '0:307']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000355.jpg	['High-STAKFIRHZ', 'OHIo BALLOT MEASURE COULD DECIDE', 'MSNBC', 'OF ABORTION IN THE STATE', 'IRAcHLLMLDOw']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000892.jpg	['golden', 'ALL YOU GANEAT,', 'corral', 'WINss 8 Vrll']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000732.jpg	['Fer priclna Vt COSLNTYXco Ncos']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000001.jpg	['ALL', 'ALI', 'MSNBC', 'IchLMuldol']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000632.jpg	['Coordinated', 'Eiiont', 'MSNBC', 'Livt', '0.416']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000044.jpg	['GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'WUcHLlluldone']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000811.jpg	['67', 'MSNBC', 'LIVE', '0:531']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000509.jpg	['MSNBC', 'JRACHLLMulDor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000827.jpg	"[""Doe was convinced by [Trump's] statements that ACN"", 'was a great opportunity', ""Trump's endorsement sold"", 'her on the opportunity:', 'MSNBC', 'IlchLliuldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000559.jpg	['BREAKING NEWS', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'LIVE', '0;30=']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000213.jpg	['The Detrolt Ntua', '16 false Trump electors face felony', 'charges in Michigan', 'naenetnami', 'MSNBC', 'LivI', '0H131']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000209.jpg	"['Source NM', ""'NEWS"", 'probing', 'TYlNNs fake electors be charged with', ""Arizona' s atlortoy gcho backcd Trump in"", ""'altcrnatc clcotors'"", '2020 clcotion', 'AP', 'Gcorgia fake clcctors may face charges', 'in clection probc', 'MSNBC', 'LIVI', '9.136', 'Wiii', ""'gcncrali""]"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000296.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'LIVL', 'CHUA']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000910.jpg	['MSNBC', 'IachMutoor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000669.jpg	"['WAPO: JACK Smiths PROBE INTO ""FAKE ELECTORS""', 'MSNBC', 'STILL ONGOING DESPITE FILING OF FEDERAL INDICTMENT', 'Uen', 'Mldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000372.jpg	"['OH SEC . OF STATE ADMITTED ISSUE 1 BALLOT MEASURE', 'MSNBC', 'IS ""100% ABOUT STOPPING POSSIBLE ABORTION AMENDMENT', 'LIVd', '0.246']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000572.jpg	['Pcpplo Icatured aro coinponsatedby Gilcad']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000638.jpg	['Uik (hahlnelon Nosl', 'Fake elector plot raised concerns OeT', 'Icgal peril. indictment shows', 'pAanhALDa', 'CeneDnn', 'Smith investigation into the electors does not', 'appear to be over: In recent days, federal prosecutors', 'have issued a new raft of subpoenas about the elector', 'scheme in multiple states, according to people with', 'knowledge of their activities who spoke on the condition', 'of anonymity to discuss sensitive information:', 'MSNBC', 'LIvI', '9.426', 'The']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000135.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livi', 'Oout']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000435.jpg	['Not Ior', 'ath typo', 'dlabutor', '(arxiqu', 'pcopl']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000066.jpg	['MSNBC', 'JRACHILMAL Dore']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000645.jpg	['Coordinated', 'Eifort', 'MSNBC', 'IachLauddow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000123.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRAcHILMulDor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000624.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000041.jpg	['22[', 'TLE', 'Te', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'Liv', '0,025']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000538.jpg	"['BREAKING NEWS', 'DOJ: PROTECTIVE ORDER NECESSARY TO ""SAFEGUARD WITNESS', 'MSNBC', 'PRIVACY ANd THE INTEGRITY OF THESE PROCEEDINGS', 'IRACHELMDDOW']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000552.jpg	"['@huntohotun', '(otdoralo j; Tmum', ""contluaiJton 0iintdo '#rnmengd"", '[ojKobontior ero4ec(ttofortnnu', 'Dalenonnte (14] Ra# Don o, 0i6run Ina Qovatnmtnct(16i Rephy  Ie €outl MHi ecneuuia', 'naanng On Int dime"" (eptue', 'ptopotan', 'courmiii#die', 'onuingt', 'Haed', 'Ouor', 'Ine partthall meat and coniet enane', 'Tolnanotic', 'Bno daltand tIrtat On', 'Deiote Avouiii1', '1028mren Doin Dailia', 'Jelnelator', 'aunno', 'Gionad dyJydoe', 'Nnya', 'neaa', 'Daoon', 'Mott', 'BREAKING NEWS', 'L', 'JAN. 6 JUDGE ORDERS HEARING NO LATER THAN FRIDAY', 'MSNBC', 'RACHELMDDOW _', 'Iupon']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000094.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Uene']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000429.jpg	['chronic kidney disease']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000256.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livi', '7;106']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000019.jpg	['ShoT JhowTvi Jamuary ?0, 7027', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'LIV', '6.005']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000432.jpg	['farxiga', '(dapagliflozin)%']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000831.jpg	['67', 'MSNBC', 'IRACHILMaLDo_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000545.jpg	"['BREAKING NEWS', 'DOJ: PROTECTIVE ORDER NECESSARY TO ""SAFEGUARD WITNESS', 'MSNBC', 'PRIVACY ANd THE INTEGRITY OF THESE PROCEEDINGS', 'LIVE', '9;356']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000176.jpg	"['JL NEWS', ""2top public health positions in Ron DeSantis'"", 'administrationaro vacant', '(Uy Matt @on', 'MSNBC', 'LIVI', '0:1157']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000313.jpg	"['LIVE', 'DEC: 2020: ""FAKE ELECTORS"" MEET TO SUBMIT', 'MSNBC', 'FALSE ELECTORAL SLATES TO CONGRESS', 'IaciLaundon', 'Hashis conhicHccoraici  conhin Suiptan CONziMKcr doud CONsTancr Taphar CONTROL', 'CopuI']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000352.jpg	['High-STAKFIRHZ', 'OHIo BALLOT MEASURE COULD DECIDE', 'MSNBC', 'OF ABORTION IN THE STATE']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000157.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', '0:10 #']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000484.jpg	"['AFGH A N', 'SA N', 'Ceenne', 'AYENDA', 'SUNDAY, AUGUST 27t I0;', 'MSNBC', 'Helauno', ""'poacock:""]"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000080.jpg	['MSNBC', 'JacHLauddor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000416.jpg	['MSNBC', 'IcMLLMuLDow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000121.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Live', '0.07 #']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000717.jpg	['D2', 'Wonuatmilton', 'WonderTrust.com']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000722.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000142.jpg	['AP', 'DeSantis argues US should be like', 'Florida ahead of 2024 bid', 'Mato Milolt', 'MSNBC', 'Wechcladdo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000753.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000647.jpg	['Coordinated', 'Ciolt', 'MSNBC', 'LiVd', '78425']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000330.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Livt', '7*216']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000028.jpg	['SHO[SHO', 'ShOT JhOwTv', 'Jamuary ?0,2022', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'Livt', '0,011']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000291.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMuLDor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000872.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000060.jpg	"['JR1S', ""SmalLER'SafcR'Lighter"", 'C2Eq', 'TudloM', 'WTcot', 'MSNBC', 'LIVE', 'Oosm', 'D /']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000602.jpg	['WonderTrust.com']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000750.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000310.jpg	"['WTunanul[na', 'Mann', 'DEC . 2020: ""FAKE ELECTORS"" MEET TO SUBMIT', 'MSNBC', 'FALSE ELECTORAL SLATES TO CONGRESS', 'LIVG', '7205']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000165.jpg	"['BCouths', 'Tomid', 'molarie', 'OCBSNEWS', 'Alcrt', 'attor', 'Kec HarScnoneo', 'how t0', 'protcct', 'Malariaconfrinedin Horlda', 'contirmodin Fiorido.', 'Eaa', 'Ct', 'mosqpultorslter', 'Foxg', 'Florida malaria cases contracted,', 'cra', 'nsmitted in Sarasota, which hasn""t', 'hhappened since 1950s: Health officials', 'MSNBC', 'IchLlluldow', 'catot', 'Aucd', 'nutntan e', 'youreolt']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000522.jpg	['BREAKING NEWS', 'DOJ FILES RESPONSE TO TRUMP MOTION IN UNDER 3 HOURS', 'MSNBC', 'LIV', '0;34']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000247.jpg	['High-STAUFIRHZ', 'OHio BALLOT MEASURE COULD DECIDE', 'MSNBC', 'OF ABORTION IN THE STATE', 'LIVE', '9.106']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000393.jpg	['HIGH-STAKES SPECIAL ELECTION IN OHIO TOMORROW', 'MSNBC', 'COULD DECIDE FUTURE OF ABORTION IN THE STATE', 'Wchliuldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000501.jpg	['Donuld', '6roa Donabliuno', 'IF YOU GO AFTER ME; iM COMING AfTER Youi', '10 Sk Rulqutna', '40k Luoa', '^a04, 7021, #iofm', 'Hl_', 'MSNBC', 'Wechlddo', 'Iquuo']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000686.jpg	['AMy GARDNER', 'Chc Ukshlnaton Vost', 'MSNBC', 'NATIONAL POLITIcAL REPORTER', 'Uela', 'Mldow']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000863.jpg	['DpeL']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000298.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'Livd', '0.106']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000819.jpg	['Nmirovoionn Voto', '2006', 'ACNuIGAN IT 2 ailationtiIP Witm', 'Iqumd', 'ACN PromOTIONAL Vidlo', 'INVESTORS CLAIM THEY WERE DEFRAUDED BY', 'MSNBC', 'MARKETING COMPANY PROMOTED BY TRUMP', 'LIV', '04545', 'Dowalor']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000900.jpg	['xfinity']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000861.jpg	['WITh', 'DU MORE', 'KSTXMA', 'DUPukeM', 'presctptlon medielna Used45 A addton Malntonance trualmegt', 'Ior ndulls andch Mdren 6 andup Shohave (oderiila Io;Scvere eoshophilicor oral^', 'storold dcpondent u3thren hol /5 not centtolled Wih Uneur curtunt asthna mcdicines.']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000440.jpg	['Syrnptoma ol an', 'renctlon Includa Tath,', '(arxiqu', 'ewolllng and dilliculty broathing or swallowing', 'allerg <']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000489.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000751.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000567.jpg	['Liberty', 'Huntuiaib']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000482.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000082.jpg	['ILLINOIS DEMOCRATS SET TO BAN GUNMAKERS', 'MSNBC', 'FROM MARKETING FIREARMS TO KIDS', 'LiVE', '0.055']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000217.jpg	"['W-lIcanAnuI', 'orA', 'Cci', 'DEC: 2020: ""FAKE ELECTORS"" MEET TO SUBMIT', 'MSNBC', 'FALSE ELECTORAL SLATES TO CONGRESS', 'LiVE', '7H146']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000286.jpg	"['Niwrao', ""What is Ohio's Issue 1? We explain"", 'would raise the threshold for constitutional amendments', 'to pass from 50%', 'to 60%', 'pV', 'MSNBC', 'WRAchLLMuldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000021.jpg	"['JR1S sttno""', 'LAALLL', 'KeLcincatieui', '34 WECJ', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'WAcHLLMuldow']"
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000040.jpg	['GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'Livu', 'a']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000423.jpg	[]
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000252.jpg	['OBJECTS IN MIRROR', 'ARE CLOSER THAN', 'THEY APPEAR', 'MSNBC', 'JRACHILMAL Dor_']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000904.jpg	['16G', 'PROTEIN']
MSNBCW_20230808_010000_The_Rachel_Maddow_Show-000013.jpg	['Shot JhowTvi Jamuary ?0, 7027', 'GUNMAKER UNDER FIRE FOR MARKETING CHILD-SIZE', 'MSNBC', 'RIFLE INSPIRED BY AR-15 TO CHILDREN', 'LIVd', '7.005']
